2300,"<!empty>","","",
2301,"<!empty>","","",
2302,"<!empty>","","",
2303,"Everyone hates the thieves,\nbut their leader, Goban, is\nreally a great man.","虽然大家都很厌恶山上的盗贼，不过，\n盗贼的老大古邦是可个了不起的人物。","",
2304,"<!empty>","","",
2305,"Once, when I was under\nattack, he came to my aid.\nSaved my life, he did!","以前我差点被魔物攻击的时候，\n还是古邦出手救了我。","",
2306,"If you ever get the chance,\nyou really should talk to\nhim.","要是有机会的话，\n可以找他袒诚布公的聊一聊。","",
2307,"<!empty>","","",
2308,"Oh, you've met Goban, have\nyou? I told you he wasn't\nyour average, run-of-the-mill\nthief, didn't I?","哦，你跟古邦谈过了吗。\n他看起来不像普通的盗贼是吧？","",
2309,"<!empty>","","",
2310,"There have been robberies\nleft and right these days,\nbut I just don't believe\nGoban is to blame.","虽然最近经常发生窃盗案，\n但我还是相信不是他干的。","",
2311,"<!empty>","","",
2312,"<!empty>","","",
2313,"You should keep away from\nthe shrine on the mountain.\nThey say it's haunted by\nhooded ghouls!","你千万不可以靠近山上的神殿哦。\n那里会出披着头巾的亡灵。","",
2314,"Those who enter the\nshrine are doomed never\nto return again...","不瞒你说，去神殿的人，\n到现在都还没有人可以活着回来。","",
2315,"<!empty>","","",
2316,"...What's that? You say\nyou defeated the spirits\nin the shrine?","你说什么...你把山上神殿\n披头巾的亡灵给打倒了？","",
2317,"And here you are, in one\npiece. How stunning!","那你竟然能平安无事的回来。","",
2318,"The spirits of the shrine\nmay have been quieted...\nbut now, something odd is\nhappening in the fields.","神殿的亡灵好像消失了，不过...\n这次换成草原那边发生不思议的事情。","",
2319,"If you listen, you can hear\na whispering voice carried\non the wind...but I have no\nidea where it's coming from!","有种喃喃细语的声音会随着温暖的风一起飘过来，\n也不知道那声音来自哪里。\n想想还真是可怕唷...","",
2320,"<!empty>","","",
2321,"<!empty>","","",
2322,"If you ask me, it's trouble.\nWith so many elderly people\nhere, we're sitting ducks if\nghouls should come knocking...","我们村子老人居多，\n万一遭到魔物攻击，\n三两下就完蛋了。","",
2323,"<!empty>","","",
2324,"Though we haven't been attacked\nyet. Not even once! Supposedly\nall thanks to the village's\ntreasure: the Silver Bell.","不过最不可思议的是，\n到现在村子都还没有被攻击过。\n大家都说那是村宝『银之铃』的声音\n把魔物打退的。","",
2325,"If that bell's sound keeps\nmonsters away...well, then\nthat bell is my new best\nfriend, for sure!","如果真是这样，那真是太庆幸了。","",
2326,"<!empty>","","",
2327,"<!empty>","","",
2328,"Out of the blue, the Thieves'\nDen was established next to Darm\nTower. I hear it was built there\nto block up the entrance.","『达姆之塔』旁边不知道\n什么时候冒出了盗贼的碉堡。\n好像是故意建在那里，\n要塞住塔的入口的样子。","",
2329,"Not that I mind having thieves\nbetween me and that accursed\ntower...but why? Why would they\nset up in such a place?!","那些人为什么要专门挑在\n那么危险的地方建立基地呢？","",
