2600,"...Watch your step, man. Traps all\nover the place. One false move, and\nyou'll wind up right back in here!","...但是，这座塔里面\n有很多阴险的机关。\n像无头苍蝇一样乱跑，马上又会被抓起来。","",
2601,"Three stories up, there's a#02 hallway\nwith a line of statues.#00 An old man\nnamed #02Raba#00 is hiding there.","大约往上爬三层楼，有个#02石像并列的渠道#00\n#02拉巴#00老人就躲在那个地方。","",
2602,"He's been here a long time, and\nknows this tower like the back of\nhis hand. You should talk to him!","老爷子对这座塔的情况很熟。\n你可以找到他再仔细询问。","",
2603,"<!empty>","","",
2604,"All right! Come on, everyone! Time to\ngo! Let's make like dust, and blow\nin the wind!","好了，里面的人也赶快逃吧。","",
2605,"Oh, hey...I hate to ask, but if you\nDO go see Raba, would you please\ntake this Idol to him?","啊，不好意思请顺手帮个忙，\n把这个偶像拿去送给拉巴。","",
2606,"He must've dropped it at some point.\nAnd without it, he's totally exposed\nto the monsters!","老爷子说他没有这东西会很困扰。","",
2607,"We'll talk later. For now, just try\nto stay alive. You never know where\nthe monsters are lurking.","详情以后再说，赶快走吧。\n魔物随时可能出现。","",
2608,"You go first.","请你先逃走吧。","",
2609,"I'm not a swordsman like you.\nI'll be sticking to the shadows\nand sneaking my way out.","我跟你不一样，我不是剑士。\n我可以利用缝细边躲边逃，\n魔物找不到我的。","",
2610,"Man, what would you ever do without\nme? No need for thanks... Just don't\nfall for that trap again, okay?","你有完没完呀！！\n你知道我破坏这片墙有多辛苦吗。","",
2611,"Man, what would you ever do without\nme? No need for thanks... Just don't\nfall for that trap again, okay?","你有完没完呀！！\n你知道我破坏这片墙有多辛苦吗。","",
2612,"...Huh? It's empty? I could have\nsworn he was in here...","啊？空空如也？\n我确实他确实被关进来的呀...","",
2613,"Use your noggin, man! I love\nbreaking walls, but I'm only\none man. So stay out of trouble!","你够了没有啊！！\n你知道一而再再而三的破墙而入有多累吗。","",
2614,"Use your noggin, man! I love\nbreaking walls, but I'm only\none man. So stay out of trouble!","我求求你行不行！！\n我已经打坏多少次墙壁了你知道吗。","",
2615,"Hey! There's no one here! ...Wait,\nare you using the Idol? Damn it,\nman, cut that out! ","哦！一只小猫也没有！\n...喂，你用偶像隐形起来了吗？\n拜托，现在不是玩的时候吧！？","",
2616,"<!empty>","","",
2617,"<!empty>","","",
2618,"So, yeah. It's me, Dogi. Saving\nyour hide, yet again!","唷，又碰面啦。\n是我，多奇啦。","",
2619,"Seems you've got a knack for\ngetting into trouble. But at\nleast you're doin' stuff, I guess!","你这样东奔西走，晃来晃去，\n能够平安无事算你有一套。","",
2620,"So, I've gotta ask... What the\nhell are you doing in this tower\nto begin with?!","对了我问你...\n你为什么要到这么危险的地方来？","",
2621,"Adol explained his reasons\nfor infiltrating the tower.","\n亚特鲁向多奇说明自己\n闯入这座塔的原因。","",
2622,"Okay. So you came here to get your\njollies, and wound up with more\nthan you bargained for. I gotcha.","...原来如此。\n你跟古邦老大已经碰过面啦。","",
2623,"Good to hear Goban's doing well,\nthough, at least. He and the others\nare probably real worried about me.","唉，让老大他们为我担心了...","",
2624,"Have you met Raba? He's an old\nweirdo, but I owe him my life.","你有跟拉巴碰过面吧？\n那个老爷子有点怪里怪气，\n不过不管怎么说，他好歹是我的救命恩人呀。","",
2625,"Was pinned down by a monster and\nout of options, when he suddenly\nun-idoled himself and saved my hide.","差点被魔物杀死的时候，\n是他用那个偶像力量救了我的。","",
2626,"I'm helping him scout out the\ntower, to return the favor.","为了报答救命之恩，我留在这里帮忙调查，\n结果不知不觉就错过回去的时机。","",
2627,"<!empty>","","",
2628,"Might as well, you know? I mean,\nI'm here. And I hate leaving a\nplace without tearing it up first!","看样子...差不多是离开这里的时候了。","",
