300,"*Sizzle*","泼刺泼刺...","",
301,"*Pitter-patter*","啪啪啪啪...","",
302,"Woof! Woof!","汪？","",
303,"Squawk?!","咕咕！？","",
304,"*Burble-burble*","咕噜噜...","",
305,"Meow?","喵喵？","",
306,"Graaawk?","喵？","",
307,"...","......","",
308,"Well, that was...a thing.","无聊的娱乐到此结束...","",
309,"Where is he...?","你在哪里...？","",
310,"Adol? Where did you go?!","亚特鲁...你在哪里...？","",
311,"...","......","",
312,"I'm scared...","好可怕...","",
313,"Ahh...","啊...","",
314,"He'll be here...I know it!","他...\n一定会来的。","",
315,"...","......","",
316,"I... I...","我...我...","",
317,"Ohh...I'm so scared...","...讨厌...好可怕...","",
318,"Time...stopped...?","时间...停止了吗？","",
319,"...Zzzz...","...呼...呼...","",
320,"Adol, what's wrong?","亚特鲁是怎么了呢？","",
321,"Didn't see THAT coming!","...请不要恶作剧。","",
322,"My stars...!","...是我心理作用吗...？","",
323,"Residence","民宅","",
324,"Barbado Port","巴尔巴多港街道","",
325,"Bludo's Clinic","布鲁多的医院","",
326,"Militia HQ","自卫队的办公室","",
327,"Militia Armory","自卫队的武器库","",
328,"Bar","酒馆","",
329,"Town of Minea","米内亚街道","",
330,"Sara's Fortunes","占卜师莎拉的店","",
331,"Rosetty's Weaponry","洛赛提武器店","",
332,"Dios' Armory","迪欧斯防具店","",
333,"Klaus' Clinic","克拉杰医院","",
334,"Orman's Spirits","欧曼的酒馆","",
335,"Pim's Pawn","皮姆的交换所","",
336,"Zepik Village","塞皮克村","",
337,"Mayor's Home","村长的家","",
338,"Jeba's Home","洁瓦的家","",
339,"Luta's Home","卢达的家","",
340,"Thieves' Den","盗贼碉堡","",
341,"Plains","草原","",
342,"Roda Tree","萝妲之树","",
343,"Abandoned Mine","废矿坑","",
344,"Shrine","神殿","",
345,"Shrine B1","第1层","",
346,"Shrine B2","第2层","",
347,"Shrine B3","第3层","",
348,"Darm Tower","达姆之塔","",
349,"Prison","地牢","",
350,"Rado's Annex","拉多之塔","",
351,"Test Map","测试地图","",
352,"Volume Hadal","哈达尔之章","",
353,"Volume Tovah","拖霸之章","",
354,"Volume Dabbie","达比之章","",
355,"Volume Mesa","梅撒之章","",
356,"Volume Gemma","洁玛之章","",
357,"Volume Fact","法克特之章","",
358," has\nbeen obtained.","\n得手。","",
359," has\nbeen purchased.","\n买下来了。","",
360," has\nbeen purchased.","\n买下来试试看。","",
361," has\nbeen found.","\n发现。","",
362," has\nbeen borrowed.","\n借到了。","",
363," has\nbeen given.","\n寄管了。","",
364," has\nbeen reobtained.","\n取回来了。","",
365," has\nbeen bestowed.","\n保管了。","",
366," has\nbeen received.","\n收到了。","",
367," has\nbeen sold for#02\n1200 Gold.","","",
368," has\nbeen sold for#02\n500 Gold.","","",
369," has\nbeen sold for#02\n2000 Gold.","","",
370," has\nbeen sold for#02\n1320 Gold.","","",
371," has\nbeen sold for#02\n550 Gold.","","",
372," has\nbeen sold for#02\n2200 Gold.","","",
373," was\nfound, but Adol\nalready had it.\nHe left it behind.","已经有了。\n所以就跳过不买了。","",
374,"The ring dug into Adol's\nfinger, causing sharp pain.\nAnd it wouldn't come off!","伴随着刺痛的感觉，戒指\n紧紧卡住指头，再也无法取下。","",
375,"Adol drank the potion, and\nfelt more deeply aware of\nthe threats around him.","不思议的知觉力到手。\n一边显示状态资料一边战斗吧。","",
376,"A key made of bronze.\nFits neatly into the\npalm of the hand.","以青铜制造的小钥匙。\n正好一个巴掌大。","",
