2115,"How will you\nrespond?","要做什么？","どうしますか？",
2116,"Yes","保密","はい",
2117,"No","不保密","いいえ",
2118,"This village's charm of protection,\nthe #02Silver Bell#00, has been stolen by\nthieves!","我们村子的象征\n#02银之铃#00被盗贼偷走了。","この村の象徴である\n#02銀の鈴#00が、盗賊に盗まれてしまった。",
2119,"I desperately wish to get it back.\nIf worse comes to worst, I'll pay\nany price the thieves may ask!","无论如何一定要拿回来才行呀。\n最差的情况，付钱给他们都可以。","なんとしてでも取り戻したいのだ。\n最悪の場合、奴らに金を払ってもいい。",
2120,"Will you negotiate with them on my\nbehalf? I'd ask the villagers, but\nthey simply mustn't know of this!","年轻人...\n你去帮我跟盗贼交涉好吗？\n我不能拜托村子的人呀...","お若いの……\n盗賊と交渉して来てくれんかね？\n村の者にはとても頼めんのだ……。",
2122,"How will you\nrespond?","要做什么？","どうしますか？",
2123,"Yes, I will","我知道了","承知する",
2124,"Sorry, but no","拒绝","断る",
2125,"You'll do it? Thank you so much!","是吗！太感谢你了！","そうか、ありがたい！",
2126,"The #02Thieves' Den#00 is north of the\nvillage, on the mountain road.","#02盗贼碉堡#00在村子北边的山路\n往上走就到了。","#02盗賊の砦#00は、村の北にある山道を\n登っていった先にあるようだ。",
2127,"If you meet their leader, please\ntell him that I'll pay whatever\nprice he asks for the bell.","遇到盗贼老大的话，帮我传告他。\n只要在我能力范围之内，多少钱我都肯出。","首領に会ったら伝えてくれ。\n出せる範囲であれば、金は惜しまんとな。",
2129,"I'm counting on you, young sir.","...那么就拜托你了。","……それでは、よろしく頼む。",
2134,"And again, please, don't let the\nvillagers know that the Silver Bell\nhas been stolen. They'll panic!","『银之铃』被偷这件事\n对村子的人一定要保密哦。","くれぐれも『銀の鈴』が盗まれたことは\n村の者には内密にしておいてくれ。",
2136,"I see... I'm sure you have your\nreasons.","是吗...\n我知道你也有你的情况要考虑。","そうか……\n君にも、いろいろと都合があるだろうしな。",
2138,"I'm sorry to have bothered you.\nPlease, forget everything I told\nyou.","不好意思。\n刚才的话就当我没有说...","すまなかったな。\n今の話は忘れてくれんか……。",
2140,"I-I see...","是吗...","そ、そうか……。",
2141,"Oh, it's you!","哦，是你！","おお、君は……。",
2142,"Have you decided to hear me out?","你愿意帮我的忙吗？","話を聞いてくれる気になったのかね？",
2143,"Oh, it's you!","哦，是你！","おお、君は……。",
2144,"Will you try to negotiate with the\nthieves on my behalf?","你愿意帮忙我\n去跟盗贼交涉吗？","盗賊たちとの交渉を\n頼まれてくれるのかね？",
2146,"Do you mean to tell me...it wasn't\nthe thieves? They're not the ones\nwho stole the Silver Bell?","怎么可能...\n你说偷走银之铃的不是那些盗贼？","そんな馬鹿な……\n銀の鈴を盗んだのが、盗賊ではないだと？",
2147,"How am I supposed to believe that?\nWho else would do such a thing?!","不敢相信...！\n除了他们以外还会有谁做这种事？","信じられん……！\n奴ら以外に誰がそんなことをする？",
2150,"I suppose there was that man in the\nblack cape, whom several villagers\nsaw on the mountain road...","有村民目击到\n披着黑斗蓬的男子\n在山路以很快的速度跑走！","黒いマントをまとった男が\n足早に山道を登っていったのを\n村の者が目撃しているのだぞ！",
2152,"If it wasn't the thieves, then who\nwas it? And why...?","如我偷走银之铃的不是盗贼，\n那么到底是谁偷的...他的目的是什么...？","鈴を盗んだのが盗賊で無いとしたら\nいったい誰が……何のために……？",
2154,"Oh, my, it's the Silver Bell...\nWas it the thieves? Were they the\nones you retrieved it from?","哦哦，那不是银之铃吗...。\n难道你是从盗贼那里拿回来的？","おお、それはまさしく銀の鈴……。\nまさか、君が盗賊から取り戻してくれたのかね？",
2155,"What's that? The thieves didn't\nhave it? It was beneath the old\nshrine?","...什么，你说不是盗贼所为，\n而是在神殿的地下发现的？","……なに、盗賊の仕業じゃない？\n神殿の地下にあっただと？",
2156,"I'm...confused. Why in the world\nwould it have been there?!","嗯嗯嗯...真是难以理解啊。","うーむ……わけがわからん。",
2157,"...Well, it doesn't really matter.\nThe important thing is, it's been\nreturned. We're safe again!","总之我得好好的谢你一下。","とにかく、君にはお礼をせんとな。",
2158,"Thank you so much, adventurer.\nAs a token of my appreciation, I\ngive you this ring. Wear it well!","...对了。\n这个戒指就送给你吧。","……そうだ。\nこの指輪を持っていきなさい。",
2163,"It's a family heirloom with\nmystical properties. I believe\nit will prove very useful to you.","这是我家的传家宝。\n以你的能力，应该更能够发挥它的力量吧。","それは我が家に伝わる家宝でな。\n君の力を、さらに引き出してくれるはずだ。",
2165,"I am in your debt. Please,\nrest your weary bones!","谢谢你的帮忙。\n请慢慢休息吧。","君には世話になった。\nゆっくり休んでいきなさい。",
2178," What will you do?","要做什么？","どうしますか？",
2179,"Talk to boss","与盗贼老大讲话","盗賊の首領と話す",
2180,"Negotiate","交涉","交渉する",
2181,"Leave","离开当场","その場を離れる",
2182,"Slink back","有点怕，算了","怖いからやめる",
2183,"...","......。","…………。",
2186,"You're either brave or stupid, kid.\nWhy have you come here?","不怕死的小鬼。\n你到这地方来做什么？","命知らずの小僧だな。\nこんな所に何をしに来た？",
2188,"Don't tell me you actually came here to\nhunt us down, all by yourself...","你不会是想一个人\n来打盗贼窝的吧。","まさか一人で、\n盗賊狩りに来たわけじゃあるまい。",
2191,"What do you mean we're rampaging through\nthe city, stealing everybody's silver?","...你说我们跑到城内闹事？","……俺たちが町を荒らしまわっているって？",
2192,"That some kinda joke?!","呵呵，不要开玩笑了。","フッ、冗談じゃない。",
2193,"You've got it all wrong, kid! Believe\nit or not, there really is honor among\nthieves.","不要误会啊。\n我们干这一行也有我们的一套规矩。","勘違いするなよ。\n無法者にだって掟はある。",
2194,"We only steal from those who make their\nmoney by the blood and sweat of honest\nworkers.","我们只挑恶德商人下手，\n对于靠劳力赚钱的辛苦人，\n我们可不会去动他们的脑筋。","悪どく儲けている奴らからは戴くが\n汗水たらして懸命に働いている人間から\n盗んだりするものか。",
2195,"If it's stolen silver you're after, look\naround you. Not a trace of it here. All\nof ours was stolen, too.","不光如此...\n这次我们也有东西失窃。\n不见的清一色都是银制品。","それどころか……\n俺たちの所からも物がなくなるんだ。\nそれも銀製品ばかりさ。",
2197,"If we ever find the culprit, he's gonna\npay dearly. You can be sure of that!","不管偷的人是谁...等我把他揪出来，\n一定要好好的跟他算帐。","誰だか知らんが……必ず見つけ出して\n落とし前をつけさせてやる。",
2198,"Say, that's an interesting-looking mask\nyou got there. You find that in the\nshrine?","你这个东西挺有趣的哦。\n你是在神殿里面找到那个面具的吗？","お前、面白い物を持っているじゃないか。\nそのマスクは神殿の中で見つけたな？",
2199,"If memory serves, that's the Mask of\nEyes. When you're wearing it, you'll be\nable to see hidden doors.","听说戴上那个面具，\n可以找到隐藏的密门啊。","それをつけていると、\n隠された扉を見つけられるそうだぞ。",
2202,"That's...the Tovah family's lost Book\nof Ys...","那是『托霸之章』...","それは『トバの章』……。",
2203,"Guess that would make you the swordsman\nSara kept yammering about.","原来...\n莎拉口中的剑士，\n说的就是你啊...","そうか……\nサラが言っていた剣士ってのは\nお前のことだったのか……。",
2204,"...I heard what happened.","...莎拉的事我听说了。","……サラの話は聞いた。",
2205,"Seems people think we're the ones\nresponsible for the murder, but we\nwould never do something like that.","谣言说杀死她的人是我们，\n简直就是胡说八道。","俺たちが犯人だって噂も流れてるが\nお門違いもいいところだ。",
2208,"Sara...was my cousin...","莎拉...\n是我的堂妹...","サラはな……\n俺の従姉妹だったんだ……。",
2209,"I'm sure the one who killed her...","杀死莎拉的人，八成是『他』。","サラをやったのは、たぶん『奴』に違いない。",
2210,"...was the man in the black cape. The\nsame man who stole all of Esteria's\nsilver.","披着黑色斗蓬的男子...\n也是抢夺艾斯塔里亚各地的银制品，\n害我们背黑锅的男人。","黒いマントの男……\nエステリア各地で銀製品を強奪し\n俺たちのしわざに見せかけていた男だ。",
2211,"If I could just get my hands on him,\nI swear...","差一点就可以揪住他的尾巴了...。","もう少しで、尻尾を掴めたのに……。",
2212,"...I swear I'd make him pay for what\nhe's done...","...我绝对不会...放过他...！","……絶対に……許せん…ッ！",
2214,"My mother told me everything. In order\nto find the remaining Books of Ys, you\nhave to enter the tower.","你的事我听我妈说了。\n你想进去达姆之塔寻找伊苏之书是吧。","おふくろから話は聞いている。\nイースの本を捜しに、ダームの塔に入るそうだな。",
2215,"Since the day the Stormwall first\nshowed up, the tower's been teeming\nwith demonic sentries.","岚之结界发生以后，那座塔\n就出现了大量的魔物士兵。","嵐の結界が現れてから、あの塔には\n魔物の兵士が大量にうろつくようになったんだ。",
2216,"Our band of thieves tried to get things\nunder control in there, but suffered\nheavy casualties.","我们盗贼帮本来想把塔内的魔物扫荡乾净的，\n结果反而遭到痛击。","俺たち盗賊団は、塔から魔物を一掃しようとしたが\n逆に返り討ちにあってしまった。",
2217,"They were too strong, too many...\nWe had no choice but to fall back.","如果只有士兵就算了...\n出现那种巨大怪物，我们根本就不是对手。","兵士どもならまだしも……\n巨大な化け物には、まったく歯が立たなかった。",
2218,"My right-hand man, #02Dogi#00, has also gone\nmissing. He's in there, but I can't even\nsay if he's still alive.","我的心腹#02多奇#00因此失踪不见...\n估计他已经不在人世了。","俺の右腕だった#02ドギ#00って男も行方知れずだ……。\nたぶん生きてはいないだろう。",
2219,"Darm Tower is an unbelievably dangerous\nplace, if you haven't gotten that\nalready.","达姆之塔就是这么危险的地方。","ダームの塔は、それほど危険な場所なんだ。",
2220,"It's most definitely not for the faint\nof heart.","没有一点实力的话，千万不可以进去送死。","生半可な奴を、中に入れるわけにはいかん。",
2224,"Hmm...","嗯...","ふむ……。",
2225,"If you've truly mastered the silver\nequipment-- the sword, especially--\nthen you might just stand a chance...","如果你能善用银之盾、银之铠、\n以及银之剑的话，\n也许会有转机也不一定...。","その銀の盾と銀の鎧、\nそして銀の剣を使いこなせれば\n何とかなるかもしれない……。",
2226,"Very well. I'll open the gate for\nyou.","...好吧。\n我就为你开门吧。","……いいだろう。\n扉を開けてやる。",
2230,"Hold it! Just so you\nknow, that Wing you're\ncarrying...","先慢着！\n关于你持有的回归之翼...","ちょっと待て！\nお前が持っているウィングだが……。",
2231,"...Well, Darm Tower is\nencased in a powerful\nmagical barrier.","达姆之塔的四周\n有强力的结界。","ダームの塔のまわりは、\n強力な結界が張り巡らされている。",
2232,"If you try to use the Wing, you'll\njust get sucked into the tower\nwalls. You'll be killed instantly!","使用回归之翼的话，不只不能飞到外面，\n还很可能卡在石墙之间或是摔死。","うかつに使ったら、外まで飛べずに\n石の壁にめりこむか、墜落死だ。",
2234,"I'd better hold onto it\nfor you, so there aren't\nany unfortunate accidents.","我帮你保管这个东西。","そいつは俺が預かっておいてやる。",
2237,"This door is one-way only.\nOnce you're inside, you won't\nbe able to get back out.","那扇石门只能单向通行。\n进去之后，\n是没办法从里面开门出来的。","そこの石造りの扉は一方通行になっていて\n中に入ったら最後、\n向こう側からは開けることができない。",
2238,"It's also completely soundproof. So\nif you scream for dear life, it\nain't gonna wake us from our naps.","不只这样，它还有隔音效果。\n所以这道门是不轻易打开的。","おまけに、音も完全に遮断している。\nだから簡単には出してやれん。",
2239,"I'd say at most, you should be\nlimited to one day in there.","还有，待在里面的时间\n最多不能超过一天。","かと言って、この塔にいるのは\nせいぜい一日が限界だろう。",
