1300,"<!empty>","","",
1301,"How does#02 2000\nGold#00 sound?","#022000>4Gold#00>4怎么样？","",
1302,"Buy","买","",
1303,"Cancel","不买","",
1304,"<!empty>","","",
1305,"<!empty>","","",
1306,"The large shield is made of steel.\nIt's durable, and can stand up to\nany attack thrown at you.","大盾吗。\n这是用铁板加工制成的盾牌，所以很重。\n不过遇到魔物的话，至少可以撑过一击哦。","",
1307,"<!empty>","","",
1308,"How does#02 6000\nGold#00 sound?","#026000>4Gold#00>4是不便宜，\n可是保证你绝不吃亏。","",
1309,"Buy","买","",
1310,"Cancel","不买","",
1311,"<!empty>","","",
1312,"<!empty>","","",
1313,"Come again!","欢迎再度光临。","",
1314,"<!empty>","","",
1315,"<!empty>","","",
1316,"Hello. How may I help you?","午安。请问您怎么了吗？","",
1317,"<!empty>","","",
1318," What will you do?","要做什么？","",
1319,"Talk to Nurse Lisa","与护士莉莎讲话","",
1320,"I need healing","想要疗伤","",
1321,"I want medicine","想得到药物","",
1322,"Leave","不讲话了","",
1323,"<!empty>","","",
1324,"<!empty>","","",
1325,"<!empty>","","",
1326,"It's been quite busy in here ever\nsince the monsters started showing\nup. People are always getting hurt.","自从魔物出现以后，\n受伤的病患陆续增加，忙死人了。","",
1327,"Dr. Klaus went to make a house call\nat Zepik Village, since they have\nno medical facility or staff there.","克拉杰医生甚至还跑到没有医生\n的塞皮克村去往诊呢。","",
1328,"Dr. Klaus is so busy, I rarely see\nhim around the clinic these days.","克拉杰医生太忙，\n待在医院的时间反而比较少。","",
1329,"Though Klaus and Bludo are the\nonly doctors in all of Esteria, so\nreally, I shouldn't be surprised.","艾斯塔里亚除了巴尔巴多的布鲁多医生\n跟克拉杰医生以外，没有别的医生，\n所以这也是没办法的事啊...。","",
1330,"I...was down at Sara's house\nnot long ago.","以前我常常...到莎拉小姐的店去玩。\n虽然我与莎拉小姐的关系并不是非常亲近，\n但是我们有很多聊天的机会。","",
1331,"She was positively giddy, claiming\nto have found the man she'd been\nsearching for, after all this time.","我还记得之前她告诉我，『我终于找到寻找已久的那个人了！」，\n那时候开心的样子...。","",
1332,"Was she, perhaps, referring to...?","没想到后来竟然...。","",
1333,"<!empty>","","",
1334,"Do you have medicine with you? You\nshould always keep some handy, as\nyou never know when you'll need it.","你有带药吗？\n为了以防万一，\n建议你还是随时携带一些在身上比较好。","",
1335,"Dr. Klaus is out, as usual. But I'm\na trained professional, myself.\nI'll be happy to help.","克拉杰医生还是一样那么忙。\n为了可以帮医生多分摊一些，\n我得好好加油才行...。","",
1336,"<!empty>","","",
1337,"<!empty>","","",
1338,"What's this? You're not injured at\nall! What's your angle, swordsman?\nDo my hands feel THAT GOOD on you?","啊？\n你并没有受伤哦？","",
1339,"The doctor is on a house call, but\nI can treat you in his place, if\nyou'll let me.","医生现在出去往诊。\n不介意的话，我可以为你治疗哦。","",
1340,"<!empty>","","",
1341,"It will cost#02\n50 Gold.","#0250>4Gold#00>4。\n这个费用你愿意负担吗？","",
1342,"Go ahead","请为我治疗","",
1343,"Never mind","还是算了","",
1344,"<!empty>","","",
1345,"Now, please hold still while I...\nwork my magic...","不要动，\n请维持这样不要动哦...。","",
1346,"<!empty>","","",
1347,"<!empty>","","",
1348,"There, that should do it. Please\ndo be a bit more careful in the\nfuture, though, okay?","好，这样就可以了。\n以后请不要太过冒险好吗。","",
1349,"I already treated you. You should be\nfeeling absolutely stupendous right\nabout now!","治疗结束了哦。你应该不痛了吧？","",
1350,"Oh dear, I'm afraid you don't\nhave enough gold...","啊...你的钱不够哦？","",
