2400,"<!empty>","","",
2401,"Fish...from the heavens...\n...Tastes like pikkard...","...今天天空降下的雨是活鱼。\n艾斯塔里亚真是不可思议的国度呀...","",
2402,"Zzz...","ZZZZ...","",
2403,"<!empty>","","",
2404,"When I woke up this\nmorning, my husband,\nLuta, was gone!","今天早上我一醒来\n就到处找不到\n我丈夫卢达的影子。","",
2405,"<!empty>","","",
2406,"He was probably sleepwalking\nagain... Where on earth could\nhe be this time?!","卢达好像得了\n梦游症的样子...\n真是...他到底跑哪儿去了呢？","",
2407,"I hope he hasn't wandered\ntoo near the monsters'\nnesting grounds...","希望他不要跑到\n危险的地方...","",
2408,"That man makes me worry\nso much...","啊...担心死人了...","",
2409,"What... Luta was in Barbado?!","什么...\n你说曾经在\n巴尔巴多港看到他！？","",
2410,"Oh, Dear Lord... Thank you\nfor sparing my idiot husband!","啊，神啊，太感谢你了...！","",
2411,"...So where is he now?","...然后呢？他现在人呢？","",
2412,"...You DON'T KNOW?!","咦？你不知道...","",
2413,"I swear... He probably\ngot lost on his way back\nto the village again!","卢达真是的，该不会是在回村的路上，\n又不知道迷路迷到哪里去了吧...","",
2414,"It's a miracle he hasn't\nbecome monster food a\nthousand times over, with\nhow often this happens!","他还没被魔物吃掉简直是个奇迹。按他迷路的次数，被吃掉千百次都不为过！","",
2415,"<!empty>","","",
2416,"<!empty>","","",
2417,"<!empty>","","",
2418,"<!empty>","","",
2419,"...","......。","",
2420,"That damned bandit keeps\nturning up in the weirdest\nplaces.","不过，\n『他』真是神出鬼没呀...","",
2421,"Esteria's not a big country.\nThere are only so many places\none can hide! So why the hell\nis he so hard to catch?!","艾斯塔里亚并不大，\n可以躲藏的地方也有限，\n他到底是跑去哪里了？","",
2422,"Events of late seem to have\nreally taken a toll on the\nboss. Totally understandable,\nthough, all things considered.","老大现在心情坏到极点。\n...唉，这也是难怪。","",
2423,"We're all really indebted\nto Sara. I swear she WILL\nbe avenged!","我们也受过莎拉小姐\n不少照顾。\n...我们一定要帮她报仇。","",
2424,"<!empty>","","",
2425,"Honestly, I think the\nboss wants to go inside\nDarm Tower himself.","我想其实老大自己\n也想进去达姆之塔的。","",
2426,"But first, we have to find\nSara's murderer, before he\nstrikes again!","不过我们也不能啥也不干吧。\n一定要把杀死莎拉的混蛋\n抓起来才行。","",
2427,"Anyway, just do your best\nnot to die, okay? After all,\nisn't there someone waiting\nfor your safe return...?","那你加油吧，别把命丢了就行了。\n我记得\n你家有人等你回去的不是吗？","",
2428,"<!empty>","","",
2429,"<!empty>","","",
2430,"<!empty>","","",
2431,"<!empty>","","",
2432,"...","......。","",
2433,"Darm Tower's swarming\nwith monsters. Some are\neven equipped with swords\nand armor. It's sickening!","达姆之塔里面满坑满谷的魔物。\n其中有的还装佩剑跟铠甲呢。","",
2434,"If I were to go in there,\nI think I'd probably just\nlet muscle impulses take\nover, and try not to think.","为了你的生命安全着想，\n建议你最好别进去。\n不对，你有没有门道进去都还是问题。","",
2435,"You came from outside the\nStormwall, right? One of\nour own, Dogi, also came\nfrom the mainland.","听说你是从岚之结界以外的地方来的。\n我们同伴中有个叫多奇的，\n他也是从大陆过来的人。","",
2436,"He's a man of incredible strength\nand resolve...but he's in the\ntower somewhere, and nobody knows\nif he's even still alive anymore.","那家伙不论功夫还是胆识\n都是难得一见的好人材。\n可惜现在已经不在这里了...","",
2437,"<!empty>","","",
2438,"Don't tell me a weakling like\nyou is headed into the tower...\nMan, I had no idea Boss Goban\nwas so cruel!","没想到老大会让你这样的小鬼\n进去达姆之塔...\n真不知道他心里在想什么。","",
