900,"Please purchase and equip a #02sword,\narmor and shield#00, then return to\nthis house.","...麻烦你。\n#02剑#00、#02铠甲#00和#02盾牌#00都备齐之后，\n再来这里一趟好吗。","",
901,"<!empty>","","",
902,"<!empty>","","",
903,"<!empty>","","",
904,"<!empty>","","",
905,"Swordsman... Thank you for returning.","剑士大人...\n谢谢你的莅临。","",
906,"<!empty>","","",
907,"Tell me, are you\nfamiliar with the\nBooks of Ys?","容我开门见山的问你，\n剑士大人，请问你知道\n『伊苏之书』吗？","",
908,"Yes","知道","",
909,"No","不知道","",
910,"I'm glad I asked, then. I recently\nfound out that one of the Books of\nYs is in the mountaintop shrine.","...太好了，那么这说来就快了。\n不瞒你说，我得到了一个启示，有一本『伊苏之书』\n正沉眠在山上的神殿之中。","",
911,"<!empty>","","",
912,"Swordsman... Will you\nseek the Books?","所以剑士大人...我想...\n麻烦你去寻找『伊苏之书』\n不知你愿不愿意？","",
913,"Yes, I will","愿意","",
914,"Sorry, but no","不愿意","",
915,"<!empty>","","",
916,"You will? Ah, swordsman, you are\ntruly the man I've been seeking!\nThank you so very, very much!","你真的愿意吗！？\n剑士大人...太感谢你了...","",
917,"Please, take this with you. It will\nshow you the way within the shrine.","请你收下这个东西。\n它应该可以在神殿成为你的路标。","",
918,"<!empty>","","",
919,"<!empty>","","",
920,"<!empty>","","",
921,"<!empty>","","",
922,"<!empty>","","",
923,"I see... I am disappointed. I had\nbelieved you to be the one I sought.","是这样吗...太遗憾了。\n这是只有剑士大人您才能做的事情啊。","",
924,"Ys was the name of an ancient\nkingdom that existed here ages\nago.","『伊苏』是遥远的过去...\n曾经存在这块土地上的古王国的名字。","",
925,"The lost history of the land is\nwritten within the Books of Ys.","记录那被人遗忘的历史的，\n正是『伊苏之书』。","",
926,"It is unknown, however, who\nactually inscribed their words.","没有人知道那是出自何人之笔\n也没有人知道那是何时所写。","",
927,"But the six books detail the reason\nfor Ys' fall from grace.","但是据说分成六册的那本书\n记载了『伊苏』灭亡的原因。","",
928,"My crystal ball tells me that one\nof the Books is in the mountain\nshrine.","...水晶球显示有一本『伊苏之书』\n在山上的神殿里面。","",
929,"<!empty>","","",
930,"Swordsman...\nWill you search for\nthe Books of Ys?","...剑士大人。\n你愿意去寻找\n『伊苏之书』了吗？","",
931,"First, please visit #02Jeba#00, in\nthe village of #02Zepik.","首先你去寻找住在#02塞皮克村#00的名叫\n#02洁瓦#00的女性。","",
932,"She is my aunt. She knows a great\ndeal about the history of Ys. I am\ncertain she will be of aid to you.","她是我的姑母，\n对神殿与伊苏国的事很了解。\n我想她一定会帮你的忙的。","",
933,"<!empty>","","",
934,"Zepik Village is to the northeast,\njust outside Minea. You'll pass\nthrough it on the way to the shrine.","塞皮克村位在、\n米内亚北方草原的东北边...\n就在去山上神殿的必经道路的途中。","",
935,"<!empty>","","",
936,"Oh, my, it's...you!?","啊...你是...！？","",
937,"You are not from Esteria, correct?","你不是艾斯塔里亚的人吧？","",
938,"Did you come here...by crossing the\nStormwall?","不会吧，你是真的越过岚之结界...\n渡海到艾斯塔里亚来的吗？","",
939,"Goddesses...thank you...\nI've waited so long for this day...","女神啊...感谢你...\n我等这一天不知等了多久。","",
940,"You are the one whom I've\nbeen seeking.","你正是...我在寻找的人。","",
941,"Truthfully...I must beg a\nfavor of you, swordsman.","是这样的，剑士大人，\n我想拜托你帮一件事情。","",
942,"<!empty>","","",
943,"<!empty>","","",
944,"<!empty>","","",
945,"How fare thee, swordsman? Have you\nfound any of the Books of Ys?","剑士大人，怎么了吗？\n找到『伊苏之书』了吗？","",
946,"What's that? A girl imprisoned\nbeneath the mountain shrine?!","...你说什么？\n有个少女被囚禁在神殿的地底...","",
947,"It can't be...","莫非...","",
948,"Swordsman! Our time grows short!","剑士大人...！\n事态紧急，到了分秒必争的时刻了。","",
949,"<!empty>","","",
950,"Please find the Book of Ys locked\nwithin that shrine. I'll explain\nmore afterwards.","请先找到『伊苏之书』。\n详细的事等以后再说。","",
951,"Swordsman! Our time grows short!","剑士大人...！\n事态紧急，这是分秒必争的时候了。","",
952,"Please find the Book of Ys locked\nwithin that shrine. I'll explain\nmore afterwards.","请先找到『伊苏之书』。\n详细的事等以后再说。","",
953,"<!empty>","","",
954,"<!empty>","","",
955,"You are Adol, are you not?\n...I'm afraid I have bad news.","你就是亚特鲁吗。\n...我要告诉你一个不幸的消息。","",
956,"Sara was murdered...though we know\nnot who is responsible. That poor\nwoman...","莎拉被\n不明人物给杀死了。\n可怜啊...","",
957,"Please take this book. She\ngave it to me shortly before\nher death.","请你收下这本书。\n这是她死前托我转交的。","",
958,"She said to give it to a red-haired\nswordsman named Adol...and she\nsmiled as she spoke your name.","...她那时候还一边笑一边说，\n万一她有个三长两短，就麻烦我把这本书\n交给名叫亚特鲁的红发剑士。","",
959,"<!empty>","","",
960,"I thought she was joking. But then,\nI should've known better. She is a\nfortuneteller, after all!","那时候我以为她在开玩笑，\n忘记她的职业是占卜师。\n我应该认真看待这件事的...","",
961,"Ah, yes... It seems that with her\nlast dying breath, she muttered,\n#02'Adol, abandoned mine at Rastin'#00...","对了...\n莎拉断气前最后说了一句话。好像是\n『#02去废矿坑#00』。","",
962,"<!empty>","","",
963,"As your name was spoken, I assumed\nyou would understand the message\nshe wished to convey.","我想说不定\n你晓得她最后\n那句话的意思...","",
964,"...What, you don't like\nolder women?","...你喜欢年纪大的女人吗？...","",
965,"<!empty>","","",
966,"<!empty>","","",
967,"Oh-ho-ho. Something you need?","呵呵呵，有什么事情吗？","",
968,"<!empty>","","",
969," What will you do?","要做什么？","",
970,"Speak to shopkeeper","跟店老板讲话","",
971,"Buy","寻找价廉物美的好东西","",
972,"Sell","我想卖东西","",
973,"Leave","离开商店","",
974,"<!empty>","","",
975,"Hmm, red hair is rare around here.\nYou're not from around these parts,\nare you?","你这头红发很罕见。\n你不是艾斯塔里亚的人吧？","",
976,"I'm from the mainland, myself. But I\ngot trapped on this lousy island by\nthe Stormwall.","我也是大陆来的。\n因为岚之结界的关系，\n被困在这烂地方无法离开。","",
977,"<!empty>","","",
978,"I think I can cut you a good deal,\nsince you're a fellow foreigner.","看在同是外地人的份上，\n我可以算你便宜一点哦。","",
979,"<!empty>","","",
980,"<!empty>","","",
981,"Eh? So that Sapphire Ring belongs to\nDonis? Good thing I found it, then!","哦，原来那个蓝宝石戒指\n是多尼斯的啊。\n能够找回来真是太好了。","",
982,"<!empty>","","",
983,"It gives me a warm feeling to know\nI can help someone out, you know?","啊，助人的感觉\n真是棒啊。","",
984,"<!empty>","","",
985,"<!empty>","","",
986,"You probably weren't aware, being\nan outsider and all, but this place\nhas been CRAWLING with thieves.","你是外地来的所以不知道，\n最近盗贼在米内亚闹得很厉害。","",
987,"And thieves are no good for business\nat all. Even before the Stormwall, I\nhad run-ins with them!","生意都被他们搅黄了，\n哪怕在结界出现之前，\n我也和他们撞上过！","",
988,"Gold vases and silver armor...\nExpensive stuff, you know?","被搬走的尽是金之台座啦、银之铠啦...值钱的东西。","",
989,"It's extremely annoying. I hope they\ncatch the bastards who took them and\nhang 'em out to dry!","想了就咬牙切齿...\n那些家伙真应该赶快抓起来，\n全部送去吊死。","",
990,"<!empty>","","",
991,"So, a little bird tells me you've\nbeen to the old shrine. You find\nanything good there? I pay well...","听说你去过神殿了。\n有没有得到什么宝贝？\n我可以跟你高价收购哦。","",
992,"I briefly toured the place before,\nbut couldn't linger on account of\nthe monsters. It was truly a pity.","我早就相准那个神殿了，问题是，\n魔物太多，连靠近都不能靠近。\n你有没有弄到什么好东西呀？","",
993,"<!empty>","","",
994,"<!empty>","","",
995,"<!empty>","","",
996,"Ah yes... The fortuneteller.\nMurdered, I hear.","对了，听说女占卜师被杀死了。","",
997,"Didn't see her own death coming...\nProbably a con artist.","她连自己的死都无法算出来，\n可见她的占卜根本就是假的。","",
