1800,"...My name is Feena. It feels like\nI've been locked up down here for\nmy entire life...","我的名字叫...菲娜。\n从很久以前开始，一直被关在这地方。","",
1801,"I remember, it was a man in a\nblack cape who put me here...","把我囚禁在这里的人，\n是穿着黑色斗蓬的男人...","",
1802,"He is a terrible man, who seems to\ncontrol the very movements of the\nmonsters.","他操纵魔物像控制自己的手脚一样，好可怕啊。","",
1803,"It's dangerous here. You should\nforget about me... Please, hurry,\nget away from here, while you can!","留在这里你也会有危险。\n不要担心我...你快点走吧。","",
1804,"<!empty>","","",
1805,"Take her with you","带她离开","",
1806,"Come back later","稍后再来解救","",
1807,"<!empty>","","",
1808,"You're... You're going to help me?","你是说...你要救我出去？","",
1809,"<!empty>","","",
1810,"...You're saying...I can leave\nthis place?","不敢相信...\n我竟然能离开这里...","",
1811,"Adol...","亚特鲁...先生。","",
1812,"Thank you so very much...","谢谢你...","",
1813,"<!empty>","","",
1814,"Adol swore to Feena that he would\nlead her to a safe place.","决定了，护送被囚禁的\n少女菲娜到\n安全的地方去吧。","",
1815,"<!empty>","","",
1816,"You needn't worry about me.\nI am incidental.","请你不要在意...\n我的事情。","",
1817,"You said you were searching for\nsomething, no?","重要的是你正在做的事。\n你不是说你在寻找什么吗？","",
1818,"I am...oddly familiar with this\nshrine, and I believe its lower\nlevels are riddled with secrets.","神殿的地下好像设有\n很多机关的样子。","",
1819,"Secrets invisible to the naked eye.\nAnd you must know how to discern\nthem, if you are to proceed.","有些地方是要看\n破解机关之后才能进入的...","",
1820,"Please, take this with you.","这个请你拿去吧。","",
1821,"<!empty>","","",
1822,"<!empty>","","",
1823,"<!empty>","","",
1824,"The man in the black cape put\nthat mask in here with me.","面具是穿着黑色斗蓬的人\n收纳在这个房间的...","",
1825,"<!empty>","","",
1826,"I believe it will be of some use\nto you.","我想这个你一定会需要用到的。","",
1827,"<!empty>","","",
1828,"Adol Christin. Leave this place,\nas quickly as you can!","亚特鲁先生...\n请赶快离开这里。","",
1829,"If the monsters should catch you\nhere, I'm loathe to think of what\nmay happen to you...","被巡逻的魔物发现就糟了。","",
1830,"<!empty>","","",
1831,"Adol. Please, take care.","亚特鲁先生，希望你平安无事...","",
1832,"Adol, are you okay?","亚特鲁先生，你平安无事吗？","",
1833,"I'm glad to see you.","太好了...","",
1834,"Did you find what you were\nsearching for?","你找到你在寻找的东西了是吧。","",
1835,"...What? You're going to...get\nme out of here...?","...咦？你说要带我出去？","",
1836,"Adol couldn't help but\nthink of the girl trapped\nin the dungeon cell.","不行，心里老是挂念着\n被囚禁的那个少女。","",
1837,"He knew he had to\ngo back for her.","不行，不能放着她不管。","",
1838,"Feena seems to have gotten\nherself lost somewhere. She\nis no longer following Adol.","菲娜没有跟过来。\n 她好像走失了。","",
1839,"Adol cannot leave\nFeena behind.","我不能只顾自己回去，\n丢下她不管。","",
1840,"This item doesn't have the\npower to transport two people.","看来这个道具的力量\n并不足以\n一次传送两个人回去。","",
1841,"Adol cannot leave\nFeena behind.","我不能丢下她，\n一个人回去。","",
1842,"This stairway leads\nto the lower levels\nof the shrine.","有个通往地下的楼梯。","",
1843,"Adol would never place Feena\nin danger by leading her to\nsuch a place.","我不能再带着她\n到危险的地方去冒险。","",
1844,"This stairway leads\nto the lower levels\nof the shrine.","有个通往地下的楼梯。","",
1845,"Adol cannot leave\nFeena behind.","我不能丢下她离开。","",
1846,"Adol found a hidden\nroom behind the wall.","发现墙壁内的密室。","",
1847,"The man in the black cape put\nthat mask in here with me.","面具是穿着黑色斗蓬的人\n收纳在这个房间的...","",
1848,"Perhaps it could be of some use\nto you.","我想这个你一定会需要用到。","",
1849,"<!empty>","","",
1850,"It's a dead end...","好像走进死路了...","",
1851,"<!empty>","","",
1852,"Um... Adol... It's a bit, uh, tight\nback here, don't you think?","啊...亚特鲁先生...\n这里太窄了...","",
1853,"<!empty>","","",
1854,"It's a dead end...","好像走进死路了...","",
1855,"<!empty>","","",
1856,"Um... Adol? You're kind of scaring me\nright now...","呃...亚特鲁先生...\n那个面具...有点令人害怕。","",
1857,"Feena seems to have gotten\nherself lost somewhere. She\nis no longer following Adol.","她没有跟上来。\n好像走失了。","",
1858,"Feena is watching Adol from\nthe next room, scared. She\nis no longer following him.","她没有跟上来。\n停在之前的房间，不安地看着这边。","",
1859,"I'm...afraid to go any\nfarther in...","前面好可怕...我不敢过去...。","",
1860,"<!empty>","","",
1861,"<!empty>","","",
1862,"This really is no place\nfor you to be bringing\na young girl!","你怎么可以带一位小姐到这种地方啊。","",
1863,"Either way, is she all\nright? She doesn't look\nparticularly well...","没问题吧？\n那位小姐的脸色很差的样子哦...","",
