﻿827,"But he seems nice...and\nI guess he's right.","平时他为人很好，值得信赖，\n偏偏就是这方面太死板了。"
829,"By the way, how old are you?",对了，请问你几岁啊？
830,"Huh? You're seventeen? That's\nonly a year older than me!","咦……17岁？\n只比我大一岁嘛！"
832,"Grrr... If he'll let you\nin, then why not me?!","呜，为什么你可以，\n我就不行呢！？"
835,"Grrr... If he'll let you\nin, then why not me?!","呜，为什么你可以，\n我就不行呢！？"
837,"My hometown is in a far-\noff northern land.",我的故乡在很远很远的北方。
838,"I wonder if my sister's\ndoing well. Been a long\ntime since I've seen her...","……家乡的姐姐，\n不知道过得还好吗。"
839,"*Yawn* Nope, there's just\nnothing to do! Bored bored\nbored bored bored I am so\nvery bored!","啊~<1-！好闲啊。\n我快无聊死了！"
846,"I am Reah, a poet and troubadour. My\npriceless #02Silver Harmonica#00 has been\nstolen, and I don't know what to do!","我是诗人蕾雅。\n我最珍爱的#02银口琴#00\n不知道被谁给夺走了……"
847,"I value it nearly as much as my own\nlife...","没了那把口琴……我……\n我真的……不知道该怎么办了……"
848,"Up until now, I've been traveling\nin search of that perfect melody.","为了追寻某个旋律……\n我一直旅行到现在。"
849,"I play ancient songs lost to the\nsands of time, dug from the depths\nof Esteria's long-forgotten past.","那是艾斯塔里亚所失去的，\n来自久远往昔的……古老旋律。"
850,"But, without my Silver Harmonica,\nI can play nary a single note...","为了演奏那个旋律……\n无论如何都需要用到银口琴。"
851,"Swordsman, if you should learn any\nclues as to the whereabouts of my\nharmonica, would you please tell me?","剑士大人……\n如果你有听到银口琴的任何消息，\n能不能来告知我一声呢？"
852,"Anything at all, be it rumor or fact...\nPlease...","再小的消息都没关系。\n……求你了……请你帮帮我。"
853,"Anything at all, be it rumor or fact...\nPlease...","再小的消息都没关系。\n……求你了……请你帮帮我。"
856,Ah... You found my harmonica!,"啊……\n你找到口琴了吗！？"
857,"What's that? You say it was in the\nabandoned mine at Rastin? I see...\nIt's just as I'd thought...","咦……在废坑深处找到的？\n是这样啊……果然……"
858,"At any rate, I extend my eternal\nthanks to you for its safe return.\nYou are a most kind individual.","不过能够找到真是太好了。\n真的……太感谢你了。"
860,May I inquire as to your name?,"那个……剑士大人。\n恕我冒昧，请问能告诉我你的大名吗？"
861,Adol gave his name.,亚特鲁报出了自己的姓名。
862,"...Adol Christin, you say? What a\nwonderful ring that name has to it!","亚特鲁先生……我可以这样称呼你吗？\n……这真是个好名字啊。"
863,"Thank you again, a thousand times,\nfor finding my harmonica, Sir\nChristin.","……亚特鲁先生。\n为了答谢你帮我找到口琴。"
864,"Please, do me the honor of\nlistening to my song...",请让我为你吹奏……一首曲子。
866,"I am Reah, a poet and troubadour. My\npriceless #02Silver Harmonica#00 has been\nstolen, and I don't know what to do!","我是诗人蕾雅。\n我最珍爱的#02银口琴#00\n不知道被谁给夺走了……"
867,"I value it nearly as much\nas my own life...","没了那把口琴……我……\n我真的……不知道该怎么办了……"
869,"Ah... It-It's my harmonica...!\nIt's like a miracle to hold it\nin my hands once more!","啊……\n那是我的口琴……\n啊……怎么会有这么巧的事呢！？"
871,Thank you so much for finding it!,谢谢你帮我找回了口琴。
872,"Adol... By some chance, are you...","……亚特鲁先生。\n也许你就是……"
873,"No, never mind. Forget I said\nanything, please.","不……没什么。\n请你不用在意……"
875,"Bagyu Ba'dead... Any time I\nsee that horrible scar upon\nthe world, it breaks my heart.","巴丘・巴迪特……\n每次看到那触目惊心的大地伤痕，\n我都会感到心如刀割。"
877,"Adol... Thank you so very much\nfor finding my harmonica.","亚特鲁先生。\n你帮我把找回了口琴，\n我真的……太感谢你了。"
879,"That poem... It's something\nI wrote a long time ago.","那首诗是……\n很久以前我自己写的。"
880,"Adol gave the piece\nof paper to Reah.",亚特鲁把纸递给了蕾雅。
882,Thank you very much.,谢谢你专程拿来给我。
883,"Feena... The wheel of fate has\nbegun to turn once more.","啊……菲娜。\n命运的纺车开始转动了……"
884,"Even if I alone were to awaken to\nmy destiny, I wish the dream could\nhave continued for you, forever...","本来想让你就这样一直活在梦境中……\n哪怕只有你一人……"
885,"But sadly...we both have our roles\nto play, you and I...","可是，对不起……\n如今就连这点，我都做不到了……"
892,"Oh, my, it's...you?!",啊……你是……！？
893,"You are not from Esteria, correct?",你不是艾斯塔里亚的人吧？
894,"Did you come here...by crossing the\nStormwall?","不会吧，你真的是穿越岚之结界……\n渡海来到艾斯塔里亚的吗？"
895,"Goddesses...thank you...\nI've waited so long for this day...","女神啊……感谢你……\n我等这一天不知等了多久。"
896,"You are the one whom I've\nbeen seeking.",你正是……我在寻找的人。
897,"Please, #02get your equipment in order#00,\nthen return here at once.","……我有事想请你帮忙。\n请把#02剑士的装备#00配备好之后，\n再来这里一趟好吗？"
899,I must beg a favor of you.,我有件事想拜托你。
900,"Please purchase and equip a #02sword,\narmor and shield#00, then return to\nthis house.","……麻烦你。\n把#02剑#00、#02铠甲#00和#02盾牌#00都备齐后，\n再来这里一趟。"
905,Swordsman... Thank you for returning.,"剑士阁下……\n感谢你的莅临。"
907,"Tell me, are you\nfamiliar with the\nBooks of Ys?","容我开门见山地问你，\n剑士阁下，请问你知道\n『伊苏之书』吗？"
908,Yes,知道
909,No,不知道
