﻿2569,"He checked his belongings and\nfound that some were missing!"," 亚特鲁检查了下自己的装备。\n……发现有些物品不见了。"
2570,"When Adol came to, he was once\nagain in a prison cell. It seems\nhe wasn't paying much attention!","亚特鲁醒来时，\n发现又回到牢房里了。"
2571,"As expected, his silver equipment\nwas missing, just as it was last\ntime. How embarrassing for him!",装备又有被翻过的样子。
2572,"There seemed to be no one at all\nout in the corridor.",通道上没发现移动的物体。
2573,"The bars were strong, and\nshaking them appeared to be\na wasted effort.","铁栅栏很结实，\n摇都摇不动。"
2574,"There was no door, as far as\nAdol could tell.",找不到门之类的东西。
2575,"The walls were made of heavy\nstone, and covered with a\nthick layer of damp dust.","这是堵厚实的砖石墙壁。\n上面沾满了潮湿的污垢。"
2576,"There was no window or drain.\nThe room was quite stuffy.","找不到窗户和排水沟。\n似乎也感觉不到空气的流动。"
2581,"...So, you're finally awake.",……你醒啦。
2582,"Pleasure to meet you. My name\nis Luta Gemma. I'm a poet from\nZepik Village.","你好，初次见面。\n我是住在塞皮克村的村民，\n我叫卢达・洁玛。"
2583,"How did I get here? Well, you might\nnot believe this...but it actually\nseems as if I sleepwalked here!","说起来挺难为情的，\n我患有梦游的毛病，\n我醒来时，已经在塔里迷路了。"
2584,"When I woke up, I found myself\nsurrounded by monsters, and\nscrambled to get away from them.","为了不被魔物士兵发现，\n我一直在东跑西藏地……"
2586,"But it was no use. They caught me.\nOnly, instead of killing me...they\nthrew me in here!","没想到一下子就被抓住了……\n然后被扔到了这个地牢里。"
2587,"Fancy meeting you in a place\nlike this, eh, Adol?","亚特鲁先生……\n没想到会在这种地方见到你……"
2588,"I'm ashamed to confirm that yes,\nI sleepwalked here. Somehow.","我梦游的毛病可能又发作了，\n我醒来时，已经在塔里迷路了。"
2590,"...Wait, so you came in here BY\nCHOICE? I'm...flabbergasted! Why\nin the world would you do that?!","亚特鲁先生，\n你是自愿进入这座塔的吗？\n你真是个……很爱冒险的人啊。"
2591,"You certainly don't LOOK out of\nyour mind. Actually, you look...\nsure of yourself. Completely.","不过，真是不可思议。\n你的眼中没有丝毫的迷茫。"
2592,"Admittedly, it takes a brave man\nto walk through that tower door of\nhis own accord. I salute you, sir!","你和我不一样，不是被某种力量所引导，\n而是以自己的意志来这里……\n我可以感受到你的坚强。"
2593,"Oh, yeah. Ran into someone else in\nhere, too. Or rather, I saw him,\nbriefly, as I fled for dear life!","……对了对了，除了我以外，\n好像还有别人也在这座塔里。"
2594,"I was in a passage with a row of\nstatues, and saw an old man holding\nsomething. But then, he disappeared!","被魔物抓到前，我在排列着石像的地方\n看到了一个拄着拐杖的老人。\n走在通道的途中，把他给跟丢了……"
2597,"Howdy, stranger! Don't worry-- I come\nin peace!",年轻人，我来帮你了。
2598,"Dogi's the name, and wall-crushing's my\ngame. Pleased to meet ya'!",我叫多奇，请多指教！
2599,"Let's save the chit-chat for later,\nthough. We gotta get the hell out of\nhere!","详情以后再说，\n总之，尽快离开这里吧。"
2600,"...Watch your step, man. Traps all\nover the place. One false move, and\nyou'll wind up right back in here!","……但是，这座塔里有很多阴险的机关。\n随便乱跑的话，马上又会被抓住的。"
2601,"Three stories up, there's a#02 hallway\nwith a line of statues.#00 An old man\nnamed #02Raba#00 is hiding there.","往上爬三层左右，有个#02排列着石像的通道#00，\n#02拉巴#00老人就躲在那个地方。"
