2283,"I'd like to think that\nif the monsters are real,\nthen surely the Goddesses\nare, too...","如魔物真的存在，\n那么也应该存在女神。\n抱有这种希望会不会太蠢了？"
2285,"Young man, please\nhear me out!",少年啊，你听我说！
2286,"Over by the pier at the lake, I\ntaught a beautiful young girl\nhow to play a grass flute. She\nwas absolutely overjoyed!","我之前在湖边的码头\n教一位美丽姑娘吹草笛，\n对方可是开心极了。"
2288,"I can't believe something\nso simple could make her\nso happy. But making her\nhappy made me happy, too.","看着她开心的样子，\n我也快乐得不得了。"
2289,"I'm closer to leaving this\nworld than ever before, and\nmy mind...isn't so sharp. But\nI will never forget this day.","我可能年事已高，时日不多了。\n但我永远不会忘记这一天的。\n哈哈哈哈。"
2291,"Back in my mining days, I once came\nacross an old chamber filled with\nlight...and therein, I saw the most\nbeautiful statues of two Goddesses!","以前我在银矿山工作的时候，\n在坑道深处发现了一个奇怪的房间。\n房间里弥漫着苍白的光芒，\n里面还摆放着两尊美丽的女神像。"
2292,"It felt sacred, like I was\nlooking on the guardian spirits\nof the mine. Since then, we miners\nhave been praying every day...","那是如此的神圣，\n我们认为那一定是矿山的守护神，\n矿工们每天都要去那里祈祷……"
2293,"One day, one of the Goddess statues\njust disappeared, without a trace.\nWe all took that to be an omen.\nBut...what does it mean?","有一天，其中一尊女神像\n突然消失不见了。\n还真是什么怪事都有呀。"
2294,"The other statue was holding a big,\nblack pearl. It should still be\ndown there, but with all the\nmonsters, I'm not about to go check!","另一尊抱着黑珍珠的女神像，\n现在应该还在矿山的深处吧……\n因为魔物的出现，就被放在那没人管了。"
2295,"I would love to see that\nstatue again, but I could\nnever survive in there.\nPerhaps you could, though...","想到女神像被丢在\n魔物堆里我就于心不忍。\n你能帮我去把它搬出来吗？"
2296,"There's a young girl staying at\nJeba's house. When I spoke with\nher, I was amazed at her fine\nmanners. Such a charming girl!","洁瓦家来了个年轻的姑娘。\n我去找她聊了一下，\n发现她真是个知书达礼的好姑娘。"
2297,"Still, I could swear I've seen\nher face somewhere before...\nProbably just my imagination.","不过她的长相……\n总觉得好像在哪里见过……\n嗯……可能是错觉吧。"
2298,"If I'd met a lovely girl like\nthat before, I'd certainly\nremember it!","总觉得好像在哪里见过她……\n那么漂亮的姑娘我是不可能没印象的呀。"
2299,"Hmmm... Yes, surely\njust my imagination!","嗯……\n应该是我想多了。"
