﻿1198,"It's not just that it's made of\nsilver, either... There's something\nelse to it. A great power...","这不只是单纯的由银打造……\n显然，还隐藏着某种力量……"
1199,"In all the years I've been running\nthis shop, I've never seen such a\nspectacular sword.","我经营武器店这么多年，\n还是第一次看到这么惊人的剑……！"
1200,"You should take good care of that\nblade, Adol. It will prove to be a\ngreat asset to you, I suspect.","你一定要妥善保管这把剑。\n关键时刻它一定会派上用场的。"
1202,"Which sword\nwould you like?",你想要哪把剑啊？
1203,Short Sword,短 剑
1204,Long Sword,长 剑
1205,Talwar,塔瓦弯刀
1206,Cancel,什么都不买
1207,"The short sword is small, but\nit's light and easy to handle.\nAn excellent choice for daily use.","短剑体积不大，轻巧好用。\n在日常生活中也用得到它。"
1209,"How does#02 500\nGold#00 sound?",#02500>4Gold#00>4怎么样？
1210,Buy,买
1211,Cancel,不买
1214,"You already have that exact item.\n...Why would you want another?","什么，你不是已经有了吗。\n同样的剑不需要那么多吧？"
1216,"Ah, thank you!",好，谢谢惠顾！
1217,"Sorry, but you don't have enough\nmoney for this. Feel free to come\nback when you do, however!","你的钱不够哦。\n我帮你保留着，下次再来吧。"
1218,"The long sword is well-suited to\ncombat, befitting a true swordsman.\nIts workmanship is top-class.","这是把适合剑士实战用的长剑。\n优点是钢铁打造，分量十足。"
1220,"How does#02 2000\nGold#00 sound?",#022000>4Gold#00>4你看怎么样？
1221,Buy,买
1222,Cancel,不买
1226,"Regrettably, the Talwar is from\nthe far east, and the Stormwall's\nmade restocking most difficult.","不好意思，塔瓦弯刀是东方国家的剑，\n岚之结界害得商船无法开进来，\n现在很难弄到手了。"
1228,"My shipment washed ashore, I hear,\nbut it's still being catalogued, so\nthere may be delays. My apologies!","到货后我会帮你保留一把的，\n请你再等一下吧。"
1229,"The Talwar is a curved sword from\nthe far east. It handles uniquely,\nbut is a truly superior blade.","塔瓦弯刀是东方传来的弯刀。\n与普通的剑不同，很难使用，\n但是，保证绝对锋利。"
1231,"How does#02 5000\nGold#00 sound?",#025000>4Gold#00>4怎么样？
1232,Buy,买
1233,Cancel,不买
1236,Come again!,欢迎再度光临哟！
1238,"Ah, welcome.",嗨，欢迎光临。
1240, What will you do?,要做什么呢？
1241,Speak to shopkeeper,与店主交谈
