﻿541,"There we are. Try not to strain\nyourself. You need your strength!","瞧，这样就好了。\n以后不要太乱来啦。\n必须要认清自己的实力。"
542,"What? I just treated you. I'm not senile\nyet, you know!","什么啊？\n刚刚才帮你治疗过吧。\n你怎么痴呆得比我都早了呢。"
543,"I'm sorry, we're all out of the Red\nDigitalis plant we need to make healing\npotions.","不好意思。\n药的原料毛地黄已经没有了。"
544,"Dr. Klaus in Minea should have some\nextra, though. You should go see him.","米内亚的克劳斯医院里\n应该还有不少库存，\n你去那里帮我拿一些过来吧。"
545,"Ah, you're going out again? Take care of\nyourself, Adol!","是吗，你又要出去了吗？\n不要太勉强自己哦。"
550,"Why, if it isn't Adol! You okay to be\nmoving around like that?","嗨，亚特鲁！\n你已经可以活动了吗？"
551,"Every time I stopped by, you were sound\nasleep. You must have been exhausted!","我每次去病房探望你时，你都在睡觉。\n好像很累的样子。"
552,"So...heard any murmurings overseas about\nEsteria?","对了，外面的人是怎么看待\n艾斯塔里亚的？\n"
553,"I'd love to know what people are saying\nabout us!",说来听听吧。
554,"Adol told Slaff he'd heard the land was\ncursed.","亚特鲁告诉他，\n人们传言艾斯塔里亚\n是一个被诅咒的国家。"
555,"...Cursed, huh? That's not really true,\nbut it's also not TOO far off.","……被诅咒的国家啊。\n虽然不完全准确，但也差不多了。"
556,"Guess we can't count on any support from\nthe outside, if they think we're cursed\nover here. We've gotta take action!","果然还是不能指望外面的人。\n只能靠自己来想办法了……"
557,"Anyway, I don't know a whole lot, but\nI'll gladly answer any questions I can.\nAsk away!","好吧，就当做是交换吧，\n我会告诉你我所知道的，怎么样？"
559,"Hey, Adol. You're looking well! How are\nyou adjusting to Esterian life?","嗨，亚特鲁，你好像完全康复了嘛。\n还有什么想知道的吗？"
561,Anything on your mind?,你想了解什么？
562,Barbado,巴尔巴多
563,Esteria,艾斯塔里亚
564,The Stormwall,岚之结界
565,The Militia,自卫队
566,Nothing,没什么想问的
567,"Barbado is the only port town in\nEsteria.",巴尔巴多是艾斯塔里亚唯一的港口镇。
568,"It used to just be a small fishing\nvillage until silver was discovered\nnearby. Then, it boomed overnight!","很久以前，这里只是个荒芜的小渔村。\n自从在艾斯塔里亚发现了银之后，\n巴尔巴多就发展成了贸易港口。"
569,"...But ever since that Stormwall\nshowed up, no ships can get in or\nout. Our exporting days are over!","……但是自从岚之结界出现后，\n就再也没有船只能进来这里，\n银也无法出口了。"
570,"So now, it's just a fishing village\nagain. For the time being, anyway.",于是又衰退回了原来的渔村模样……
572,"At least everyone got some money from\nall the silver trade while it lasted,\nI guess!","唉，因为银而繁荣的时候，\n每个人都在为了赚钱而奔波。\n也许这已经是最好的结果了。"
573,Esteria is a small island country.,艾斯塔里亚是个小小的岛国。
574,"There are only a few towns here.\nBarbado, the walled city of Minea,\nand Zepik Village in the mountains.","有人居住的地方，也就是\n这个巴尔巴多和被城墙围着的米内亚镇，\n剩下的只有山脚下的塞皮克村了。"
575,"Not long ago, there was also a town\ncalled Rastin, but it got wiped out\nby monsters after the mine closed.","不久之前还有个拉斯汀村，可是……\n受到银矿山封闭以及魔物袭击的影响，\n现在已经没有人住在那里了……"
576,"The place where I found you is called\nWhitehorn Beach.","你漂流到的地方，\n被称为『白号角沙滩』。"
577,"Mother-of-pearl pieces wash ashore\nthere. Great place for a stroll,\nsave for the monsters everywhere!","那是个像是铺了层珍珠贝碎片一样\n纯白美丽的沙滩。\n要不是有魔物出没，那里可是散步的好地方。"
