﻿683,"Just be sure you come back alive...\nor I'll kill you!",你一定……要回来哦！
686,"Such stunning red hair...\nYou must be Adol, no? Doctor\nBludo told me all about you.","那头红发……\n我知道了，你就是亚特鲁吧？\n我已经听布卢多医生说了。"
688,"As you can see, we're on a bit of a\nbreak right now. The Stormwall's not\nconducive to tourism, after all!","如你所见，现在暂停营业中。\n因为岚之结界的关系，\n船只都不来了……"
691,"I can get you something to\ndrink anyway, though, if\nyou'd like. What say you?",要不要喝一杯再走？
692,"It's nice and quiet here with no\ncustomers, but it does start to\ntake its toll after a time.","没有客人是很轻松啦，\n问题是清闲过头了……"
693,"How was Minea? If not for the\nmonsters, we could go spread our\nwings and explore a little, easily.","米内亚镇的情况怎么样？\n要是没有魔物的话，\n我也想要去那里玩的。"
694,"I'm so very bored... If you should\nfind anything of interest, please,\nbe sure to tell me all about it!","啊……好闲啊。\n你有什么趣闻的话，\n一定要告诉我哦。"
695,"Have you been to Orman's\nBar in Minea? I hear it's\ndoing just as well as ever!","你去过米内亚镇的欧曼酒馆了吗？\n听说那里依旧还是生意兴隆的样子……"
696,"I envy the lucky inlander! Before\nthe Stormwall, we were doing just\nas well, thanks to all the traders.","我真是羡慕欧曼哟。\n我们在岚之结界出现前，\n生意可是不比他们差的哦……"
699,"You're the one that Slaff\nrescued, aren't you? Fine\nred hair like yours is\ncertainly a rarity here.","被斯拉夫救起的人就是你吗？\n你这头醒目的红发确实很少见。"
700,"So you're Adol... Well,\nit's good to finally meet\nyou.","你是叫亚特鲁吧……\n好吧，请多多指教。"
701,"Hmm? What's wrong? Did\nyou need something?","嗯？……怎么了？\n找我有什么事吗？"
702,"One of our jobs is to\nescort people between\nplaces like Minea and\nZepik Village.","自卫队的工作之一\n是把镇上的人护送到\n米内亚或塞皮克村去……"
703,"The monsters tend to avoid me, yet\nalways attack the villagers I'm\nescorting, from behind, without\nfail. Cunning bastards...","有时候魔物偏偏不找我，\n专挑后面被护送的弱者下手。\n都是些狡滑到令人害怕的家伙。"
704,"I guess the only way to\nprotect others is by\nputting yourself between\nthem and the enemy.","保护他人的要诀是\n随时保持身处敌友之间的位置。"
705,"They're wily ones, though. When\nyou're outside the town, be sure\nyou don't let your guard down for\neven a single instant!","总之那些家伙非常的狡滑。\n一旦出了城镇，就绝不能露出半点破绽。"
708,"We watch the surrounding area from\nhere. That way, if the demons try\nto mount an attack, we can see them\ncoming and get ready for it.","从这里可以监视城外的情况。\n要是魔物妄图入侵的话，\n一眼就能看到了。"
709,"I doubt they'll attack\nduring the day, of course,\nbut 'tis better to be safe\nthan sorry...you know?","我想那些魔物是不太可能\n大白天就来偷袭的，不过……\n总之绝不能大意轻敌。"
